Id_Cliente;Ciudad; Patrimonio ; Ingresos_Mensuales ;No_hijos;oficina;fecha_ult_desembolso;monto_credito;tasa;saldo_capital;saldo_Ahorro;Antiguedad_en_meses;Max_dias_mora;plazo_dias;Edad
428682;Barranquilla;40067430;488727;1;7025;31/01/2018;1206730;33.93;1097305;18930;60;0;540;26
427771;Cali;5001598;926105;2;7032;27/01/2018;753475;0.3;282837;13596;61;96;450;22
427968;Cartagena;12727985;747845;1;7032;27/01/2018;753475;0.3;282837;13596;61;88;450;49
428165;Cali;20166351;1295452;1;7032;27/01/2018;753475;0.3;282837;13596;61;90;450;68
427761;Barranquilla;4690726;1989206;1;7025;13/11/2017;1200000;33.93;1035049;13604;61;0;540;48
427958;Cartagena;12346651;584094;0;7025;13/11/2017;1200000;33.93;1035049;13604;61;0;540;32
428155;Cartagena;19769399;747845;1;7025;13/11/2017;1200000;33.93;1035049;13604;61;0;540;58
428948;Cali;49554742;1422751;0;7064;14/11/2017;1200000;33.93;1133291;26998;61;0;450;30
429101;Barranquilla;55646742;1216703;0;4003;1/02/2018;800000;33.93;741892;17063;61;0;360;35
427825;Bogotá;7354827;1600635;1;4054;16/12/2017;800000;33.93;293007;6739;61;0;360;53
428022;Bogotá;14567581;2009824;0;4054;16/12/2017;800000;33.93;293007;6739;61;0;360;21
428219;Cali;22232798;1609634;1;4054;16/12/2017;800000;33.93;293007;6739;61;0;360;39
429090;Cartagena;55226542;1210803;0;7064;13/01/2018;1351248;33.93;1271077;30281;62;0;750;32
428433;Barranquilla;29655587;2015715;1;4031;19/11/2017;2244900;33.93;1470367;13287;62;0;900;53
428651;Barranquilla;38739554;1896054;1;4011;19/11/2017;2244900;33.93;1470367;13287;62;0;900;33
428869;Cali;47155217;662807;1;4011;19/11/2017;2244900;33.93;1470367;13287;62;0;900;63
427739;Cartagena;3616397;1793237;1;4003;28/01/2018;800000;33.93;800000;10514;62;0;360;56
427936;Bogotá;11474865;2220863;0;4003;28/01/2018;800000;33.93;800000;10514;62;0;360;55
428133;Bogotá;18830739;845029;0;4003;28/01/2018;800000;33.93;800000;10514;62;0;360;36
428320;Cartagena;25557189;747845;0;7001;9/02/2018;800000;33.93;800000;20370;62;0;360;23
428538;Bogotá;34898596;1154886;0;4011;9/02/2018;800000;33.93;800000;20370;62;0;360;68
428756;Cali;42641786;2299418;0;4010;9/02/2018;800000;33.93;800000;20370;62;0;360;39
428940;Cali;49314948;1583779;0;4010;27/11/2017;800000;33.93;800000;17085;62;0;300;33
428945;Barranquilla;49470343;710666;0;4010;27/12/2017;800000;33.93;800000;8542;62;0;300;59
428970;Cali;50829960;1767486;0;4010;3/12/2017;800000;33.93;800000;22342;62;0;300;55
428352;Barranquilla;26624233;731674;1;4024;8/01/2018;998337;33.93;935853;35364;62;15;720;28
428570;Barranquilla;36112460;842696;1;7030;8/01/2018;998337;33.93;935853;35364;62;15;720;65
428788;Bogotá;44102289;857273;1;7030;8/01/2018;998337;33.93;935853;35364;62;15;720;57
428928;Bogotá;49045492;1727106;1;4010;17/02/2018;2500000;33.93;1431287;14108;63;0;720;67
428310;Bogotá;25278957;1444931;0;7021;26/12/2017;3000000;0.3;1719969;38149;63;0;720;67
428528;Cali;34181251;935678;1;7021;26/12/2017;3000000;0.3;1719969;38149;63;0;720;63
428746;Cali;42386882;1058177;1;7021;26/12/2017;3000000;0.3;1719969;38149;63;0;720;37
427770;Bogotá;4936696;1400706;1;7032;18/12/2017;2200000;0.3;980623;27390;64;4;720;62
427967;Cartagena;12694593;747845;0;7032;18/12/2017;2200000;0.3;980623;27390;64;4;720;66
428164;Cartagena;20158497;747845;0;7032;18/12/2017;2200000;0.3;980623;27390;64;4;720;23
429046;Cartagena;53625461;747845;0;4044;31/12/2017;846560;28.73;519592;8104;64;0;360;68
427803;Cartagena;6243226;1092498;0;4011;21/11/2017;838800;33.93;527554;9533;64;0;300;29
428000;Cartagena;13945761;747845;1;4011;21/11/2017;838800;33.93;527554;9533;64;0;300;57
428197;Cartagena;21489140;747845;0;4011;21/11/2017;838800;33.93;527554;9533;64;0;300;31
428336;Cartagena;26247016;747845;0;4025;4/02/2018;700000;33.93;621007;27792;65;25;450;22
428554;Cartagena;35555379;747845;1;7030;4/02/2018;700000;33.93;621007;27792;65;25;450;48
428772;Bogotá;43242353;1117949;0;7030;4/02/2018;700000;33.93;621007;27792;65;25;450;34
429106;Bogotá;55912877;2103933;1;4044;21/11/2017;846560;28.73;519592;7735;65;0;360;34
428908;Cali;48427710;1081175;1;7016;22/11/2017;2300000;33.93;2260302;29709;65;0;1080;47
428931;Cartagena;49153891;496051;1;4010;5/12/2017;838800;33.93;838800;11713;65;0;300;43
428371;Barranquilla;27516137;1897799;1;4031;4/12/2017;1500000;33.93;1441544;33157;66;0;600;57
428589;Bogotá;36733229;1322015;0;4011;4/12/2017;1500000;33.93;1441544;33157;66;0;600;46
428807;Cali;44895622;2268094;1;4011;4/12/2017;1500000;33.93;1441544;33157;66;0;600;37
427699;Barranquilla;2096864;1019406;1;7025;25/11/2017;1300000;33.93;1218620;23026;66;0;720;31
427896;Cartagena;10077837;582819;0;7025;25/11/2017;1300000;33.93;1218620;23026;66;0;720;49
428093;Cartagena;17694373;747845;1;7025;25/11/2017;1300000;33.93;1218620;23026;66;0;720;48
428939;Cali;49289068;1228868;1;7016;19/01/2018;2300000;33.93;2229325;25639;66;0;720;66
429015;Cali;52564262;1276731;0;4050;22/11/2017;858200;33.93;858200;13393;67;0;450;20
429034;Barranquilla;53422548;1585092;0;7064;1/01/2018;800000;33.93;651627;23553;67;12;540;45
428986;Bogotá;51538642;1950084;0;7032;13/01/2018;3500000;0.3;2224848;21932;68;0;1080;49
428441;Barranquilla;30145090;2129310;1;7025;8/01/2018;2000000;33.93;1674735;19261;68;0;720;34
428659;Bogotá;39044650;2258205;1;7025;8/01/2018;2000000;33.93;1674735;19261;68;0;720;47
428877;Cali;47475888;511214;0;7025;8/01/2018;2000000;33.93;1674735;19261;68;0;720;27
427813;Cartagena;6861084;1747845;0;7025;4/12/2017;1885560;33.93;1767211;30486;69;0;720;67
428010;Cartagena;14325546;747845;0;7025;4/12/2017;1885560;33.93;1767211;30486;69;0;720;53
428207;Barranquilla;21922365;1351993;1;7025;4/12/2017;1885560;33.93;1767211;30486;69;0;720;53
429064;Cali;54189991;1971417;0;7030;6/01/2018;2093120;33.93;1893709;45114;69;0;720;55
427827;Barranquilla;7418095;2184173;0;7025;3/02/2018;3000000;33.93;2861554;61118;69;0;900;41
428024;Barranquilla;14630832;1488805;1;7025;3/02/2018;3000000;33.93;2861554;61118;69;0;900;40
428221;Cartagena;22274179;747845;1;7025;3/02/2018;3000000;33.93;2861554;61118;69;0;900;38
428290;Cali;24724013;856746;1;7032;13/12/2017;4000000;0.3;1419680;30322;70;0;720;42
428508;Cali;33178103;1911486;2;7032;13/12/2017;4000000;0.3;1419680;30322;70;0;720;51
428726;Barranquilla;41789692;1448798;0;7032;13/12/2017;4000000;0.3;1419680;30322;70;0;720;50
428281;Bogotá;24207630;974304;0;7001;4/02/2018;1500000;33.93;1453739;25078;70;0;720;24
428499;Cartagena;32527282;747845;1;4011;4/02/2018;1500000;33.93;1453739;25078;70;0;720;64
428717;Bogotá;41466930;1078596;1;4011;4/02/2018;1500000;33.93;1453739;25078;70;0;720;27
428306;Cartagena;25199290;747845;1;7032;23/01/2018;1500000;0.3;485557;23001;70;71;540;62
428524;Bogotá;34006740;1097188;0;7032;23/01/2018;1500000;0.3;485557;23001;70;71;540;65
428742;Cartagena;42239858;747845;1;7032;23/01/2018;1500000;0.3;485557;23001;70;71;540;47
427696;Bogotá;2043997;2292194;1;7032;27/01/2018;2000000;0.3;797229;25542;71;8;720;22
427893;Bogotá;9913134;1641713;1;7032;27/01/2018;2000000;0.3;797229;25542;71;8;720;60
428090;Barranquilla;17576882;1204798;0;7032;27/01/2018;2000000;0.3;797229;25542;71;8;720;35
428383;Cali;27913290;1494352;1;7032;3/02/2018;2000000;0.3;800916;26976;71;8;720;62
428601;Cartagena;37249217;524903;0;7032;3/02/2018;2000000;0.3;800916;26976;71;8;720;49
428819;Bogotá;45327400;2082553;1;7032;3/02/2018;2000000;0.3;800916;26976;71;8;720;30
428969;Cartagena;50734068;829784;0;7051;20/01/2018;2000000;33.93;1459842;25184;71;0;720;62
429112;Bogotá;56035639;1629633;0;7016;29/12/2017;2000000;33.93;1954496;46562;71;0;900;35
429142;Barranquilla;57134517;618224;0;7030;17/02/2018;2000000;33.93;1742962;15750;71;0;720;49
427834;Cartagena;7739698;1747845;0;7032;31/12/2017;4064170;0.3;1575354;36015;71;28;720;59
428031;Cartagena;15073068;526418;0;7032;31/12/2017;4064170;0.3;1575354;36015;71;28;720;24
428228;Bogotá;22367794;1275897;1;7032;31/12/2017;4064170;0.3;1575354;36015;71;28;720;26
429041;Barranquilla;53539572;905681;0;7025;9/01/2018;2000000;33.93;1706385;33642;72;0;360;65
427831;Bogotá;7648236;1512764;0;7064;18/11/2017;2000000;33.93;1908043;32916;73;0;900;32
428028;Barranquilla;14942319;622682;0;7064;18/11/2017;2000000;33.93;1908043;32916;73;0;900;39
428225;Bogotá;22305915;1864673;1;7064;18/11/2017;2000000;33.93;1908043;32916;73;0;900;34
427691;Cartagena;1752149;1597952;1;7025;20/11/2017;1500000;33.93;1319226;27093;73;0;600;23
427888;Cartagena;9784054;1259934;1;7025;20/11/2017;1500000;33.93;1319226;27093;73;0;600;52
428085;Bogotá;17352721;446610;1;7025;20/11/2017;1500000;33.93;1319226;27093;73;0;600;57
427666;Cartagena;1068788;1229987;0;7025;9/01/2018;2067735;33.93;1938288;41399;74;0;720;47
427863;Cartagena;8727762;1225572;1;7025;9/01/2018;2067735;33.93;1938288;41399;74;0;720;51
428060;Bogotá;16092946;1194443;1;7025;9/01/2018;2067735;33.93;1938288;41399;74;0;720;32
427843;Bogotá;8120465;1647552;0;7038;14/02/2018;1569840;33.93;957072;14938;74;0;540;62
428040;Cartagena;15353487;747845;0;7038;14/02/2018;1569840;33.93;957072;14938;74;0;540;43
428237;Barranquilla;22516668;824412;0;7038;14/02/2018;1569840;33.93;957072;14938;74;0;540;64
428291;Barranquilla;24726758;902722;0;7032;21/01/2018;2085560;0.3;1019820;31655;74;42;720;28
428509;Cartagena;33272225;747845;0;7032;21/01/2018;2085560;0.3;1019820;31655;74;42;720;51
428727;Cali;41820612;426226;0;7032;21/01/2018;2085560;0.3;1019820;31655;74;42;720;36
427775;Bogotá;5045434;1804772;0;7032;27/12/2017;2085560;0.3;919556;25691;74;4;720;25
427972;Bogotá;12878792;693584;1;7032;27/12/2017;2085560;0.3;919556;25691;74;4;720;21
428169;Cartagena;20250538;631065;1;7032;27/12/2017;2085560;0.3;919556;25691;74;4;720;58
427717;Barranquilla;2775541;964763;0;7032;18/12/2017;3128340;0.3;1982449;39085;74;0;1080;45
427914;Cali;10624785;860563;1;7032;18/12/2017;3128340;0.3;1982449;39085;74;0;1080;46
428111;Bogotá;18312878;1960978;0;7032;18/12/2017;3128340;0.3;1982449;39085;74;0;1080;39
428960;Barranquilla;50413207;1198810;0;4050;4/12/2017;1000000;33.93;94933;2261;75;0;360;26
428286;Cali;24467229;1361002;1;4050;13/11/2017;1557600;33.93;1557600;14075;76;0;720;60
428504;Cartagena;32868568;747845;0;4011;13/11/2017;1557600;33.93;1557600;14075;76;0;720;27
428722;Barranquilla;41705230;1745979;1;4011;13/11/2017;1557600;33.93;1557600;14075;76;0;720;22
429050;Barranquilla;53695486;2191674;0;7046;27/12/2017;1500000;33.93;1453655;22689;76;0;720;29
429023;Barranquilla;52919802;1508865;0;4011;7/12/2017;1000000;33.93;536448;9253;77;0;360;25
429109;Cali;55964807;1695928;1;4050;9/02/2018;1877600;33.93;1406813;26578;77;0;600;36
428365;Barranquilla;27252969;1460876;0;7025;14/11/2017;2000000;33.93;1810719;43136;77;0;900;42
428583;Barranquilla;36667020;1556252;0;7025;14/11/2017;2000000;33.93;1810719;43136;77;0;900;49
428801;Barranquilla;44643719;2192164;0;7025;14/11/2017;2000000;33.93;1810719;43136;77;0;900;43
427801;Cali;6223410;1933908;1;4005;29/11/2017;1000000;33.18;944088;19387;77;0;450;51
427998;Barranquilla;13715163;1356976;0;4005;29/11/2017;1000000;33.18;944088;19387;77;0;450;39
428195;Barranquilla;21370940;1438271;1;4005;29/11/2017;1000000;33.18;944088;19387;77;0;450;64
427680;Barranquilla;1420204;969955;0;4005;22/12/2017;1000000;28.07;613770;9137;77;0;360;21
427877;Cali;9442296;1620812;1;4005;22/12/2017;1000000;28.07;613770;9137;77;0;360;51
428074;Bogotá;16900957;1380847;0;4005;22/12/2017;1000000;28.07;613770;9137;77;0;360;61
428284;Bogotá;24270682;964683;1;4054;24/11/2017;1000000;33.93;278012;2969;77;0;360;38
428502;Bogotá;32789343;567534;0;4054;24/11/2017;1000000;33.93;278012;2969;77;0;360;29
428720;Cartagena;41616308;747845;1;4054;24/11/2017;1000000;33.93;278012;2969;77;0;360;54
428952;Cartagena;49857936;747845;1;4050;6/01/2018;1000000;33.93;536448;13219;77;0;360;53
427812;Cali;6831076;487200;1;7032;11/12/2017;4000000;0.3;2232713;44019;77;0;900;68
428009;Bogotá;14321634;670553;0;7032;11/12/2017;4000000;0.3;2232713;44019;77;0;900;50
428206;Cali;21897078;1880414;1;7032;11/12/2017;4000000;0.3;2232713;44019;77;0;900;26
428916;Bogotá;48600601;1074616;0;4025;1/01/2018;1000000;33.93;862220;4680;77;0;540;62
428900;Cali;48240416;1545829;0;4010;27/12/2017;1000000;33.93;968950;17509;77;0;720;29
428972;Cartagena;50880003;747845;0;7064;24/12/2017;2000000;33.93;2000000;16430;77;0;720;53
428301;Cali;24987124;892218;2;7001;14/11/2017;1000000;33.93;536448;9253;77;0;360;66
428519;Barranquilla;33831215;679597;1;4011;14/11/2017;1000000;33.93;536448;9253;77;0;360;54
428737;Cali;42159573;441720;0;4024;14/11/2017;1000000;33.93;536448;9253;77;0;360;30
428241;Cartagena;22623664;747845;0;7001;16/01/2018;1000000;33.93;578464;6652;77;0;450;64
428459;Cartagena;30902590;747845;1;4031;16/01/2018;1000000;33.93;578464;6652;77;0;450;44
428677;Cartagena;39795580;747845;0;4024;16/01/2018;1000000;33.93;578464;6652;77;0;450;50
428413;Cali;28934426;815490;1;4011;8/02/2018;1000000;33.93;452391;10776;78;0;360;29
428631;Barranquilla;38040632;1627777;1;4011;8/02/2018;1000000;33.93;452391;10776;78;0;360;57
428849;Barranquilla;46328077;1134446;0;4011;8/02/2018;1000000;33.93;452391;10776;78;0;360;22
427805;Cali;6312478;1965443;1;4010;21/11/2017;1000000;33.93;910595;15707;78;0;300;68
428002;Cartagena;14039393;747845;0;4010;21/11/2017;1000000;33.93;910595;15707;78;0;300;22
428199;Cali;21589550;1355344;1;4010;21/11/2017;1000000;33.93;910595;15707;78;0;300;33
428271;Bogotá;23795276;730971;1;4054;21/11/2017;1000000;33.93;944088;16285;78;0;450;48
428489;Cali;31973218;2279954;2;4054;21/11/2017;1000000;33.93;944088;16285;78;0;450;60
428707;Cartagena;41150762;747845;0;4054;21/11/2017;1000000;33.93;944088;16285;78;0;450;47
427794;Cartagena;5705602;947845;0;4010;6/01/2018;1000000;33.93;1000000;7393;78;0;360;61
427991;Cartagena;13453199;497970;0;4010;6/01/2018;1000000;33.93;1000000;7393;78;0;360;59
428188;Bogotá;21132308;523779;0;4010;6/01/2018;1000000;33.93;1000000;7393;78;0;360;45
428272;Cartagena;23841182;747845;0;7001;26/12/2017;1000000;33.93;1000000;27927;78;0;450;62
428490;Bogotá;32125731;1220968;1;4011;26/12/2017;1000000;33.93;1000000;27927;78;0;450;54
428708;Cartagena;41162465;747845;0;4010;26/12/2017;1000000;33.93;1000000;27927;78;0;450;57
428892;Bogotá;47896537;2271638;0;4050;14/12/2017;1000000;33.93;1000000;26284;78;0;450;67
429072;Bogotá;54487923;1333943;0;4010;10/12/2017;1000000;33.93;1000000;27106;78;0;540;64
429144;Cartagena;57187412;1684839;1;4050;14/12/2017;1000000;33.93;1000000;26284;78;0;450;26
427669;Cartagena;1162061;1602418;1;7032;27/01/2018;2200000;0.3;972465;27168;78;4;720;54
427723;Cartagena;2976250;1587611;1;7032;23/12/2017;2200000;0.3;980428;31410;78;8;720;28
427866;Barranquilla;8804626;505655;0;7032;27/01/2018;2200000;0.3;972465;27168;78;4;720;49
427920;Bogotá;10887888;1386593;1;7032;23/12/2017;2200000;0.3;980428;31410;78;8;720;45
428063;Barranquilla;16374642;917468;0;7032;27/01/2018;2200000;0.3;972465;27168;78;4;720;40
428117;Cali;18396105;2113514;1;7032;23/12/2017;2200000;0.3;980428;31410;78;8;720;52
427649;Bogotá;527069;1435196;1;4005;20/11/2017;1010000;28.07;94241;3939;78;24;360;65
427846;Bogotá;8204827;1519520;0;4005;20/11/2017;1010000;28.07;94241;3939;78;24;360;57
428043;Cartagena;15418139;747845;1;4005;20/11/2017;1010000;28.07;94241;3939;78;24;360;31
428416;Cartagena;29083811;829707;1;4031;19/12/2017;1069840;33.93;593281;7310;79;0;540;32
428634;Barranquilla;38151393;1499750;0;4031;19/12/2017;1069840;33.93;593281;7310;79;0;540;42
428852;Cali;46353168;1254194;1;4031;19/12/2017;1069840;33.93;593281;7310;79;0;540;24
428391;Barranquilla;28224166;1703946;1;7019;24/12/2017;800000;0.3;355401;9927;79;4;450;22
428609;Cali;37504199;1107673;1;7019;24/12/2017;800000;0.3;355401;9927;79;4;450;60
428827;Bogotá;45554092;1733706;1;7019;24/12/2017;800000;0.3;355401;9927;79;4;450;40
428455;Barranquilla;30826463;685052;1;4031;22/01/2018;1660605;33.93;1660605;13642;80;0;720;63
428673;Cali;39634604;1350014;1;4011;22/01/2018;1660605;33.93;1660605;13642;80;0;720;41
428891;Cartagena;47849122;453082;1;4011;22/01/2018;1660605;33.93;1660605;13642;80;0;720;58
427677;Cali;1311205;2115699;1;4005;19/02/2018;1046560;33.18;290959;2868;80;0;360;34
427874;Cali;9242495;515110;1;4005;19/02/2018;1046560;33.18;290959;2868;80;0;360;35
428071;Barranquilla;16736859;785578;1;4005;19/02/2018;1046560;33.18;290959;2868;80;0;360;37
428896;Barranquilla;48122102;1503300;0;7064;2/01/2018;2250000;33.93;2109139;50246;80;0;720;32
428387;Bogotá;28058272;579869;1;4031;17/12/2017;2328340;33.93;2115112;24325;80;0;1080;45
428605;Cali;37419995;1912175;1;4011;17/12/2017;2328340;33.93;2115112;24325;80;0;1080;41
428823;Bogotá;45406933;708525;1;4011;17/12/2017;2328340;33.93;2115112;24325;80;0;1080;29
427784;Bogotá;5250735;2016673;0;4025;14/12/2017;1046560;33.93;647282;11165;80;0;360;47
427981;Cali;13067460;2303874;1;4025;14/12/2017;1046560;33.93;647282;11165;80;0;360;57
428178;Cali;20872449;1170263;1;4025;14/12/2017;1046560;33.93;647282;11165;80;0;360;67
428906;Cartagena;48399140;747845;1;7019;12/01/2018;2280480;0.3;1578708;33719;81;0;720;35
427651;Cartagena;568305;1595364;1;4011;5/01/2018;1046560;33.93;647282;10633;81;0;360;62
427848;Bogotá;8208913;1994544;0;4011;5/01/2018;1046560;33.93;647282;10633;81;0;360;43
428045;Cali;15458838;1375545;1;4011;5/01/2018;1046560;33.93;647282;10633;81;0;360;54
427665;Cali;1042302;933548;1;7025;22/11/2017;2000000;33.93;1743258;40097;81;0;720;37
427862;Barranquilla;8676251;1448821;0;7025;22/11/2017;2000000;33.93;1743258;40097;81;0;720;40
428059;Bogotá;16075007;638896;0;7025;22/11/2017;2000000;33.93;1743258;40097;81;0;720;53
428378;Barranquilla;27652305;1002487;1;4025;20/11/2017;1046560;33.93;970544;8769;81;0;360;39
428596;Barranquilla;36989069;1290467;0;4025;20/11/2017;1046560;33.93;970544;8769;81;0;360;36
428814;Cali;45091445;2014820;1;4025;20/11/2017;1046560;33.93;970544;8769;81;0;360;34
427817;Barranquilla;7035000;1935115;1;4024;1/02/2018;1046560;33.93;196324;4676;81;0;360;45
428014;Cartagena;14434609;461424;0;4024;1/02/2018;1046560;33.93;196324;4676;81;0;360;52
428211;Barranquilla;22016635;2175305;1;4024;1/02/2018;1046560;33.93;196324;4676;81;0;360;29
429062;Cali;54161213;1541873;0;4054;19/02/2018;1050000;28.73;287860;2245;81;0;360;29
429049;Bogotá;53694174;991354;0;4024;25/01/2018;1800000;33.93;702867;16626;81;26;450;21
429096;Bogotá;55524267;1973925;0;4024;4/12/2017;1058200;33.93;470086;7722;82;0;450;36
429013;Cartagena;52485287;747845;1;4050;5/12/2017;1058200;33.93;876292;20874;82;0;450;22
429125;Cali;56516699;1172336;0;4025;14/12/2017;1058200;33.93;876292;12236;82;0;450;31
427650;Bogotá;565201;1417311;1;4010;3/01/2018;1046560;33.93;1046560;26649;82;0;360;31
427847;Barranquilla;8205398;2108335;1;4010;3/01/2018;1046560;33.93;1046560;26649;82;0;360;40
428044;Cartagena;15457223;747845;1;4010;3/01/2018;1046560;33.93;1046560;26649;82;0;360;32
428297;Cali;24938051;852484;1;7001;29/12/2017;1046560;33.93;1046560;26649;82;0;360;56
428515;Cartagena;33644636;747845;1;4011;29/12/2017;1046560;33.93;1046560;26649;82;0;360;48
428733;Barranquilla;41940283;722679;1;4010;29/12/2017;1046560;33.93;1046560;26649;82;0;360;48
429140;Cali;57062863;1452227;0;4010;26/12/2017;1046560;33.93;1046560;9456;82;0;360;20
427674;Cali;1230383;826281;1;7041;22/11/2017;2186240;33.93;2186240;32327;82;0;720;34
427871;Cali;9181963;984059;1;7041;22/11/2017;2186240;33.93;2186240;32327;82;0;720;59
428068;Bogotá;16512533;2207352;1;7041;22/11/2017;2186240;33.93;2186240;32327;82;0;720;51
429018;Bogotá;52671007;970782;1;4005;5/01/2018;1047000;33.18;1047000;14620;82;0;450;25
428335;Bogotá;26188222;1797973;1;4025;8/12/2017;1058200;33.93;876292;6478;82;0;450;42
428553;Cartagena;35396003;747845;0;4025;8/12/2017;1058200;33.93;876292;6478;82;0;450;30
428771;Cartagena;43174698;747845;0;4025;8/12/2017;1058200;33.93;876292;6478;82;0;450;23
428944;Cartagena;49440099;839227;1;4050;1/12/2017;1058200;33.93;541973;7568;82;0;450;67
429065;Bogotá;54216605;2260205;1;7016;25/01/2018;2000000;33.93;1938351;39808;82;0;720;34
429005;Barranquilla;52287289;1530596;0;4050;31/01/2018;1058200;33.93;470086;7336;82;0;450;50
427820;Bogotá;7072899;1472062;0;7025;3/02/2018;2000000;33.93;1892261;23317;82;0;1080;58
428017;Bogotá;14488458;1483487;1;7025;3/02/2018;2000000;33.93;1892261;23317;82;0;1080;22
428214;Bogotá;22091775;2114006;1;7025;3/02/2018;2000000;33.93;1892261;23317;82;0;1080;58
429087;Barranquilla;55111393;1094861;0;7046;23/01/2018;2000000;33.93;1804484;40023;82;26;360;47
427765;Cali;4834375;2172963;1;7025;13/01/2018;2000000;33.93;1874592;24639;82;0;720;27
427962;Cartagena;12552936;747845;1;7025;13/01/2018;2000000;33.93;1874592;24639;82;0;720;20
428159;Barranquilla;20028651;1727957;1;7025;13/01/2018;2000000;33.93;1874592;24639;82;0;720;60
429105;Bogotá;55794741;2266153;1;7025;19/12/2017;2000000;33.93;1809559;31217;82;0;720;31
428933;Cartagena;49232611;747845;0;4050;21/12/2017;1058200;33.93;747426;16576;82;0;450;28
427722;Cartagena;2898373;2054142;0;4010;29/11/2017;1058200;33.93;1058200;26945;82;0;450;43
427919;Barranquilla;10878288;1892367;1;4010;29/11/2017;1058200;33.93;1058200;26945;82;0;450;26
428116;Cali;18373216;1578829;1;4010;29/11/2017;1058200;33.93;1058200;26945;82;0;450;60
428958;Bogotá;50336287;713609;1;7064;11/01/2018;2000000;33.93;1923273;37918;83;0;1020;56
428938;Cali;49284467;2209669;0;7016;14/02/2018;2000000;33.93;1954781;25693;83;0;900;23
427679;Cartagena;1372838;1246339;0;7032;28/12/2017;4106950;0.3;2153717;51307;83;0;900;28
427876;Barranquilla;9372691;1987836;1;7032;28/12/2017;4106950;0.3;2153717;51307;83;0;900;23
428073;Bogotá;16897948;1465160;1;7032;28/12/2017;4106950;0.3;2153717;51307;83;0;900;34
429033;Cali;53409322;2182645;1;7016;24/01/2018;2000000;33.93;1965277;40361;83;0;1080;67
429113;Cartagena;56061209;828416;1;4010;10/02/2018;1069840;33.93;1021897;18466;83;0;540;43
427713;Cartagena;2618927;2303091;0;7059;25/01/2018;3000000;33.93;2202835;45287;83;0;1080;48
427910;Bogotá;10476531;621378;0;7059;25/01/2018;3000000;33.93;2202835;45287;83;0;1080;20
428107;Bogotá;18247419;1230920;0;7059;25/01/2018;3000000;33.93;2202835;45287;83;0;1080;62
428422;Cali;29285449;924248;2;4031;26/11/2017;1077600;33.93;758410;9967;84;0;600;51
428640;Cali;38209389;452861;1;4024;26/11/2017;1077600;33.93;758410;9967;84;0;600;36
428858;Bogotá;46739903;1266607;1;4024;26/11/2017;1077600;33.93;758410;9967;84;0;600;57
428283;Cali;24248359;2139444;2;7001;21/12/2017;1850000;33.93;1850000;13676;84;0;720;25
428501;Cali;32739967;858712;1;4011;21/12/2017;1850000;33.93;1850000;13676;84;0;720;41
428719;Cartagena;41565772;747845;0;4010;21/12/2017;1850000;33.93;1850000;13676;84;0;720;37
429038;Cali;53529996;1038938;1;7038;23/01/2018;4112056;33.93;2012539;46291;84;0;720;59
428965;Cartagena;50590171;590233;0;4025;18/01/2018;546560;33.93;466184;18380;84;17;360;49
427793;Cali;5668130;1041615;1;4005;14/12/2017;600000;28.07;268523;9476;85;20;360;48
427990;Barranquilla;13329803;883197;0;4005;14/12/2017;600000;28.07;268523;9476;85;20;360;40
428187;Cartagena;21129924;747845;0;4005;14/12/2017;600000;28.07;268523;9476;85;20;360;25
428917;Cali;48649578;1009290;1;7001;26/11/2017;2085560;0.3;1887404;17055;85;0;720;45
427689;Cali;1666262;2153471;1;4003;31/01/2018;2000000;33.93;1874270;32330;85;0;720;44
427886;Bogotá;9704880;1550223;0;4003;31/01/2018;2000000;33.93;1874270;32330;85;0;720;60
428083;Bogotá;17307469;2033345;0;4003;31/01/2018;2000000;33.93;1874270;32330;85;0;720;23
428323;Cali;25731541;1536512;1;4025;22/12/2017;2000000;33.93;1807802;100974;87;0;720;49
428541;Cartagena;34969725;747845;1;4025;22/12/2017;2000000;33.93;1807802;100974;87;0;720;55
428759;Cartagena;42823000;747845;0;4025;22/12/2017;2000000;33.93;1807802;100974;87;0;720;63
427706;Cartagena;2470533;1260396;0;7032;13/01/2018;5000000;0.3;2003759;39505;88;0;720;43
427903;Barranquilla;10167604;1867742;0;7032;13/01/2018;5000000;0.3;2003759;39505;88;0;720;39
428100;Cartagena;17938121;747845;0;7032;13/01/2018;5000000;0.3;2003759;39505;88;0;720;55
427657;Barranquilla;733936;1504853;1;7032;21/11/2017;3700000;0.3;2446942;52263;88;0;1080;42
427854;Cartagena;8432962;1316158;0;7032;21/11/2017;3700000;0.3;2446942;52263;88;0;1080;26
428051;Cali;15650601;1386004;1;7032;21/11/2017;3700000;0.3;2446942;52263;88;0;1080;67
427733;Cali;3385530;2224541;1;4005;31/12/2017;2000000;33.18;1324281;28281;89;0;540;48
427930;Cartagena;11277334;747845;1;4005;31/12/2017;2000000;33.18;1324281;28281;89;0;540;50
428127;Cartagena;18582452;747845;1;4005;31/12/2017;2000000;33.18;1324281;28281;89;0;540;59
429026;Cali;53144684;541360;0;7021;27/11/2017;2200000;0.3;1523055;12512;89;0;720;28
428285;Bogotá;24402303;1727194;1;7001;11/01/2018;1200000;33.93;113922;2714;89;0;360;51
428503;Barranquilla;32794141;1083700;1;4011;11/01/2018;1200000;33.93;113922;2714;89;0;360;64
