Id_Cliente;Ciudad; Patrimonio ; Ingresos_Mensuales ;No_hijos;oficina;fecha_ult_desembolso;monto_credito;tasa;saldo_capital;saldo_Ahorro;Antiguedad_en_meses;Max_dias_mora;plazo_dias;Edad;Acepta_Campaña
216959;Barranquilla;8698000;1379137;2;4011;20/05/2017;1046560;33.93;647282;10633;81;0;360;55;1
217156;Barranquilla;8698000;1379137;2;4011;20/05/2017;1046560;33.93;647282;10633;81;0;360;55;1
217353;Barranquilla;8698000;1379137;2;4011;20/05/2017;1046560;33.93;647282;10633;81;0;360;55;1
216973;Barranquilla;15209000;1489534;1;7025;6/04/2017;2000000;33.93;1743258;40097;81;0;720;47;0
217170;Barranquilla;15209000;1489534;1;7025;6/04/2017;2000000;33.93;1743258;40097;81;0;720;47;0
217367;Barranquilla;15209000;1489534;1;7025;6/04/2017;2000000;33.93;1743258;40097;81;0;720;47;0
217686;Bogotá;66505000;1935004;0;4025;4/04/2017;1046560;33.93;970544;8769;81;0;360;44;0
217904;Bogotá;66505000;747054;2;4025;4/04/2017;1046560;33.93;970544;8769;81;0;360;44;1
218122;Bogotá;66505000;1935004;2;4025;4/04/2017;1046560;33.93;970544;8769;81;0;360;44;1
217125;Barranquilla;89647000;1599795;0;4024;16/06/2017;1046560;33.93;196324;4676;81;0;360;31;1
217322;Barranquilla;89647000;1599795;0;4024;16/06/2017;1046560;33.93;196324;4676;81;0;360;31;0
217519;Barranquilla;89647000;1599795;0;4024;16/06/2017;1046560;33.93;196324;4676;81;0;360;31;0
218370;Cali;64139000;1474108;2;4054;4/07/2017;1050000;28.73;287860;2245;81;0;360;50;0
218622;Cali;64139000;1474108;2;4054;4/07/2017;1050000;28.73;287860;2245;81;0;360;50;0
218874;Cali;64139000;1474108;2;4054;4/07/2017;1050000;28.73;287860;2245;81;0;360;50;0
218357;Cali;61241000;1555373;1;4024;9/06/2017;1800000;33.93;702867;16626;81;26;450;59;0
218609;Cali;61241000;1555373;1;4024;9/06/2017;1800000;33.93;702867;16626;81;26;450;59;0
218861;Cali;61241000;1555373;1;4024;9/06/2017;1800000;33.93;702867;16626;81;26;450;59;0
218404;Cali;75985000;1986569;2;4024;18/04/2017;1058200;33.93;470086;7722;82;0;450;68;0
218656;Cali;75985000;1986569;2;4024;18/04/2017;1058200;33.93;470086;7722;82;0;450;68;0
218908;Cali;75985000;1986569;2;4024;18/04/2017;1058200;33.93;470086;7722;82;0;450;68;0
218321;Cali;47420000;1188036;0;4050;19/04/2017;1058200;33.93;876292;20874;82;0;450;40;1
218433;Cali;87622000;1449602;2;4025;28/04/2017;1058200;33.93;876292;12236;82;0;450;68;0
218573;Cali;47420000;1188036;0;4050;19/04/2017;1058200;33.93;876292;20874;82;0;450;40;1
218685;Cali;87622000;1449602;2;4025;28/04/2017;1058200;33.93;876292;12236;82;0;450;68;0
218825;Cali;47420000;1188036;0;4050;19/04/2017;1058200;33.93;876292;20874;82;0;450;40;1
218937;Cali;87622000;1449602;2;4025;28/04/2017;1058200;33.93;876292;12236;82;0;450;68;0
216958;Barranquilla;8151000;1207406;0;4010;18/05/2017;1046560;33.93;1046560;26649;82;0;360;47;0
217155;Barranquilla;8151000;1207406;0;4010;18/05/2017;1046560;33.93;1046560;26649;82;0;360;47;0
217352;Barranquilla;8151000;1207406;0;4010;18/05/2017;1046560;33.93;1046560;26649;82;0;360;47;0
217605;Bogotá;33127000;861085;0;7001;13/05/2017;1046560;33.93;1046560;26649;82;0;360;59;1
217823;Bogotá;33127000;1370336;0;4011;13/05/2017;1046560;33.93;1046560;26649;82;0;360;59;0
218041;Bogotá;33127000;1370336;0;4010;13/05/2017;1046560;33.93;1046560;26649;82;0;360;59;0
218448;Cali;99003000;1192034;0;4010;10/05/2017;1046560;33.93;1046560;9456;82;0;360;27;1
218700;Cali;99003000;1192034;0;4010;10/05/2017;1046560;33.93;1046560;9456;82;0;360;27;1
218952;Cali;99003000;1192034;0;4010;10/05/2017;1046560;33.93;1046560;9456;82;0;360;27;1
219003;Cartagena;37942000;2039500;2;4010;7/06/2017;1046560;33.93;1046560;7737;82;0;360;28;1
219043;Cartagena;63169000;1707140;2;4010;17/05/2017;1046560;33.93;1046560;7737;82;0;360;28;1
219044;Cartagena;63271000;1536248;0;4050;14/04/2017;1046560;33.93;1046560;20631;82;0;360;28;1
219100;Cartagena;70833470;2288913;1;4050;14/04/2017;1046560;33.93;1046560;20631;82;0;360;22;1
219142;Cartagena;88832230;1725281;2;4010;7/04/2017;1046560;33.93;1046560;18052;82;0;360;32;1
219168;Cartagena;37942000;2039500;2;4010;7/06/2017;1046560;33.93;1046560;7737;82;0;360;40;1
219210;Cartagena;63169000;1707140;2;4010;17/05/2017;1046560;33.93;1046560;7737;82;0;360;52;1
219211;Cartagena;63271000;1536248;0;4050;14/04/2017;1046560;33.93;1046560;20631;82;0;360;53;1
219277;Cartagena;8955342;774587;2;4010;7/04/2017;1046560;33.93;1046560;18052;82;0;360;32;0
219305;Cartagena;37942000;774589;2;4010;7/06/2017;1046560;33.93;1046560;7737;82;0;360;50;0
219355;Cartagena;63169000;774589;2;4010;17/05/2017;1046560;33.93;1046560;7737;82;0;360;50;0
219356;Cartagena;63271000;774589;0;4050;14/04/2017;1046560;33.93;1046560;20631;82;0;360;57;0
219425;Cartagena;6260811;2288913;1;4050;14/04/2017;1046560;33.93;1046560;20631;82;0;360;22;0
219478;Cartagena;63169000;1707140;2;4010;17/05/2017;1046560;33.93;1046560;7737;82;0;360;52;1
219479;Cartagena;63271000;1536248;0;4050;14/04/2017;1046560;33.93;1046560;20631;82;0;360;53;1
219548;Cartagena;4945244;2288913;1;4050;14/04/2017;1046560;33.93;1046560;20631;82;0;360;22;0
216982;Barranquilla;6300000;836923;0;7041;6/04/2017;2186240;33.93;2186240;32327;82;0;720;42;0
217179;Barranquilla;19300000;836923;0;7041;6/04/2017;2186240;33.93;2186240;32327;82;0;720;42;0
217376;Barranquilla;19300000;836923;0;7041;6/04/2017;2186240;33.93;2186240;32327;82;0;720;42;0
218326;Cali;49926000;1000121;1;4005;20/05/2017;1047000;33.18;1047000;14620;82;0;450;41;0
218578;Cali;49926000;1000121;1;4005;20/05/2017;1047000;33.18;1047000;14620;82;0;450;41;0
218830;Cali;49926000;1000121;1;4005;20/05/2017;1047000;33.18;1047000;14620;82;0;450;41;0
217643;Bogotá;47603000;774851;0;4025;22/04/2017;1058200;33.93;876292;6478;82;0;450;68;1
217861;Bogotá;47603000;1931249;0;4025;22/04/2017;1058200;33.93;876292;6478;82;0;450;68;0
218079;Bogotá;47603000;1931249;0;4025;22/04/2017;1058200;33.93;876292;6478;82;0;450;68;1
218252;Cali;23990000;1614534;2;4050;15/04/2017;1058200;33.93;541973;7568;82;0;450;51;0
218504;Cali;23990000;1614534;2;4050;15/04/2017;1058200;33.93;541973;7568;82;0;450;51;0
218756;Cali;23990000;1614534;2;4050;15/04/2017;1058200;33.93;541973;7568;82;0;450;51;0
218373;Cali;65101000;2026044;2;7016;9/06/2017;2000000;33.93;1938351;39808;82;0;720;28;0
218625;Cali;65101000;2026044;2;7016;9/06/2017;2000000;33.93;1938351;39808;82;0;720;28;0
218877;Cali;65101000;2026044;2;7016;9/06/2017;2000000;33.93;1938351;39808;82;0;720;28;0
218313;Cali;45460000;2022248;1;4050;15/06/2017;1058200;33.93;470086;7336;82;0;450;33;0
218565;Cali;45460000;2022248;1;4050;15/06/2017;1058200;33.93;470086;7336;82;0;450;33;0
218817;Cali;45460000;2022248;1;4050;15/06/2017;1058200;33.93;470086;7336;82;0;450;33;0
217128;Barranquilla;90419000;1580809;0;7025;18/06/2017;2000000;33.93;1892261;23317;82;0;1080;35;1
217325;Barranquilla;90419000;1580809;0;7025;18/06/2017;2000000;33.93;1892261;23317;82;0;1080;35;0
217522;Barranquilla;90419000;1580809;0;7025;18/06/2017;2000000;33.93;1892261;23317;82;0;1080;35;0
218395;Cali;72541000;1530362;2;7046;7/06/2017;2000000;33.93;1804484;40023;82;26;360;28;0
218647;Cali;72541000;1530362;2;7046;7/06/2017;2000000;33.93;1804484;40023;82;26;360;28;0
218899;Cali;72541000;1530362;2;7046;7/06/2017;2000000;33.93;1804484;40023;82;26;360;28;0
217073;Barranquilla;61281000;2057400;1;7025;28/05/2017;2000000;33.93;1874592;24639;82;0;720;59;1
217270;Barranquilla;61281000;2057400;1;7025;28/05/2017;2000000;33.93;1874592;24639;82;0;720;59;1
217467;Barranquilla;61281000;2057400;1;7025;28/05/2017;2000000;33.93;1874592;24639;82;0;720;59;1
218413;Cali;79735000;1303879;2;7025;3/05/2017;2000000;33.93;1809559;31217;82;0;720;22;1
218665;Cali;79735000;1303879;2;7025;3/05/2017;2000000;33.93;1809559;31217;82;0;720;22;1
218917;Cali;79735000;1303879;2;7025;3/05/2017;2000000;33.93;1809559;31217;82;0;720;22;1
218241;Cali;22423000;1956328;2;4050;5/05/2017;1058200;33.93;747426;16576;82;0;450;64;0
218493;Cali;22423000;1956328;2;4050;5/05/2017;1058200;33.93;747426;16576;82;0;450;64;0
218745;Cali;22423000;1956328;2;4050;5/05/2017;1058200;33.93;747426;16576;82;0;450;64;0
217030;Barranquilla;42364000;1264362;1;4010;13/04/2017;1058200;33.93;1058200;26945;82;0;450;35;1
217227;Barranquilla;42364000;1264362;1;4010;13/04/2017;1058200;33.93;1058200;26945;82;0;450;35;0
217424;Barranquilla;42364000;1264362;1;4010;13/04/2017;1058200;33.93;1058200;26945;82;0;450;35;0
219027;Cartagena;54155000;2175275;0;7025;24/06/2017;2000000;33.93;1874609;44659;82;0;720;28;1
219072;Cartagena;38363810;1522300;1;4031;16/05/2017;1058200;33.93;661400;11807;82;22;450;21;1
219197;Cartagena;54155000;2175275;0;7025;24/06/2017;2000000;33.93;1874609;44659;82;0;720;40;1
219212;Cartagena;8428663;774587;2;4010;29/06/2017;1058200;33.93;1058200;13907;82;0;450;45;0
219234;Cartagena;64427770;1522300;1;4031;16/05/2017;1058200;33.93;661400;11807;82;22;450;21;1
219337;Cartagena;54155000;774589;0;7025;24/06/2017;2000000;33.93;1874609;44659;82;0;720;56;0
219358;Cartagena;2604820;1557763;2;4010;29/06/2017;1058200;33.93;1058200;13907;82;0;450;45;1
219396;Cartagena;5515991;1522300;1;4031;16/05/2017;1058200;33.93;661400;11807;82;22;450;21;1
219460;Cartagena;54155000;2175275;0;7025;24/06/2017;2000000;33.93;1874609;44659;82;0;720;40;1
219481;Cartagena;8428663;1557763;2;4010;29/06/2017;1058200;33.93;1058200;13907;82;0;450;45;0
219519;Cartagena;64427770;1522300;1;4031;16/05/2017;1058200;33.93;661400;11807;82;22;450;21;1
218982;Cartagena;22925000;1567094;2;7025;31/03/2017;2000000;33.93;1907796;45449;83;0;900;28;1
219141;Cartagena;22925000;1567094;2;7025;31/03/2017;2000000;33.93;1907796;45449;83;0;900;40;1
219276;Cartagena;22925000;1567094;2;7025;31/03/2017;2000000;33.93;1907796;45449;83;0;900;52;1
218266;Cali;27783000;1354228;1;7064;26/05/2017;2000000;33.93;1923273;37918;83;0;1020;61;0
218518;Cali;27783000;1354228;1;7064;26/05/2017;2000000;33.93;1923273;37918;83;0;1020;61;0
218770;Cali;27783000;1354228;1;7064;26/05/2017;2000000;33.93;1923273;37918;83;0;1020;61;0
218246;Cali;22844000;2001229;2;7016;29/06/2017;2000000;33.93;1954781;25693;83;0;900;27;0
218498;Cali;22844000;2001229;2;7016;29/06/2017;2000000;33.93;1954781;25693;83;0;900;27;0
218750;Cali;22844000;2001229;2;7016;29/06/2017;2000000;33.93;1954781;25693;83;0;900;27;0
216987;Barranquilla;2226000;1687445;0;7032;12/05/2017;4106950;0.30;2153717;51307;83;0;900;39;0
217184;Barranquilla;22226000;1687445;0;7032;12/05/2017;4106950;0.30;2153717;51307;83;0;900;39;0
217381;Barranquilla;22226000;1687445;0;7032;12/05/2017;4106950;0.30;2153717;51307;83;0;900;39;0
218341;Cali;54515000;1606062;0;7016;8/06/2017;2000000;33.93;1965277;40361;83;0;1080;49;1
218593;Cali;54515000;1606062;0;7016;8/06/2017;2000000;33.93;1965277;40361;83;0;1080;49;1
218845;Cali;54515000;1606062;0;7016;8/06/2017;2000000;33.93;1965277;40361;83;0;1080;49;1
218421;Cali;83020000;699345;1;4010;25/06/2017;1069840;33.93;1021897;18466;83;0;540;23;1
218673;Cali;83020000;699345;1;4010;25/06/2017;1069840;33.93;1021897;18466;83;0;540;23;1
218925;Cali;83020000;699345;1;4010;25/06/2017;1069840;33.93;1021897;18466;83;0;540;23;1
217021;Barranquilla;38726000;1313157;2;7059;9/06/2017;3000000;33.93;2202835;45287;83;0;1080;31;1
217218;Barranquilla;38726000;1313157;2;7059;9/06/2017;3000000;33.93;2202835;45287;83;0;1080;31;0
217415;Barranquilla;38726000;1313157;2;7059;9/06/2017;3000000;33.93;2202835;45287;83;0;1080;31;0
219050;Cartagena;69378000;1628879;2;4010;1/07/2017;1069840;33.93;1069840;11424;83;0;540;28;1
219219;Cartagena;69378000;1628879;2;4010;1/07/2017;1069840;33.93;1069840;11424;83;0;540;60;1
219368;Cartagena;69378000;1628879;2;4010;1/07/2017;1069840;33.93;1069840;11424;83;0;540;53;1
219491;Cartagena;69378000;1628879;2;4010;1/07/2017;1069840;33.93;1069840;11424;83;0;540;60;1
217730;Bogotá;50000000;1259052;2;4031;10/04/2017;1077600;33.93;758410;9967;84;0;600;49;1
217948;Bogotá;50000000;1259052;2;4024;10/04/2017;1077600;33.93;758410;9967;84;0;600;49;1
218166;Bogotá;50000000;1259052;2;4024;10/04/2017;1077600;33.93;758410;9967;84;0;600;49;1
219187;Cartagena;47683000;847506;2;7064;9/05/2017;1581995;33.93;1581995;12996;84;0;690;66;0
219324;Cartagena;47683000;847506;2;7064;9/05/2017;1581995;33.93;1581995;12996;84;0;690;66;1
219447;Cartagena;47683000;847506;2;7064;9/05/2017;1581995;33.93;1581995;12996;84;0;690;66;0
217591;Bogotá;26559000;861085;0;7001;5/05/2017;1850000;33.93;1850000;13676;84;0;720;31;1
217809;Bogotá;26559000;2278279;0;4011;5/05/2017;1850000;33.93;1850000;13676;84;0;720;31;0
218027;Bogotá;26559000;2278279;0;4010;5/05/2017;1850000;33.93;1850000;13676;84;0;720;31;0
218346;Cali;56580000;1401085;1;7038;7/06/2017;4112056;33.93;2012539;46291;84;0;720;41;0
218598;Cali;56580000;1401085;1;7038;7/06/2017;4112056;33.93;2012539;46291;84;0;720;41;0
218850;Cali;56580000;1401085;1;7038;7/06/2017;4112056;33.93;2012539;46291;84;0;720;41;0
218273;Cali;29940000;2109927;0;4025;2/06/2017;546560;33.93;466184;18380;84;17;360;66;1
218525;Cali;29940000;2109927;0;4025;2/06/2017;546560;33.93;466184;18380;84;17;360;66;1
218777;Cali;29940000;2109927;0;4025;2/06/2017;546560;33.93;466184;18380;84;17;360;66;1
217101;Barranquilla;75867000;1177372;0;4005;28/04/2017;600000;28.07;268523;9476;85;20;360;39;1
217298;Barranquilla;75867000;1177372;0;4005;28/04/2017;600000;28.07;268523;9476;85;20;360;39;1
217495;Barranquilla;75867000;1177372;0;4005;28/04/2017;600000;28.07;268523;9476;85;20;360;39;1
218225;Cali;17226000;1575374;1;7001;10/04/2017;2085560;0.30;1887404;17055;85;0;720;37;0
218477;Cali;17226000;1575374;1;7001;10/04/2017;2085560;0.30;1887404;17055;85;0;720;37;0
218729;Cali;17226000;1575374;1;7001;10/04/2017;2085560;0.30;1887404;17055;85;0;720;37;0
216997;Barranquilla;7683000;1567364;0;4003;15/06/2017;2000000;33.93;1874270;32330;85;0;720;28;0
217194;Barranquilla;27683000;1567364;0;4003;15/06/2017;2000000;33.93;1874270;32330;85;0;720;28;0
217391;Barranquilla;27683000;1567364;0;4003;15/06/2017;2000000;33.93;1874270;32330;85;0;720;28;0
219069;Cartagena;77759000;1818618;1;7064;22/05/2017;2000000;33.93;2000000;18073;86;0;720;28;1
219231;Cartagena;77759000;1818618;1;7064;22/05/2017;2000000;33.93;2000000;18073;86;0;720;51;1
219392;Cartagena;77759000;1818618;1;7064;22/05/2017;2000000;33.93;2000000;18073;86;0;720;54;1
219515;Cartagena;77759000;1818618;1;7064;22/05/2017;2000000;33.93;2000000;18073;86;0;720;51;1
217631;Bogotá;45210000;861085;0;4025;6/05/2017;2000000;33.93;1807802;100974;87;0;720;60;1
217849;Bogotá;45210000;2068861;0;4025;6/05/2017;2000000;33.93;1807802;100974;87;0;720;60;0
218067;Bogotá;45210000;2068861;0;4025;6/05/2017;2000000;33.93;1807802;100974;87;0;720;60;1
219018;Cartagena;47545000;1202836;0;7025;16/05/2017;2400000;33.93;2047628;40369;87;0;360;67;0
219185;Cartagena;47545000;1202836;0;7025;16/05/2017;2400000;33.93;2047628;40369;87;0;360;67;0
219322;Cartagena;47545000;1202836;0;7025;16/05/2017;2400000;33.93;2047628;40369;87;0;360;67;1
219445;Cartagena;47545000;1202836;0;7025;16/05/2017;2400000;33.93;2047628;40369;87;0;360;67;0
219367;Cartagena;8681033;1407523;1;7064;16/06/2017;1665048;33.93;1665048;13678;88;0;720;49;1
219490;Cartagena;3901868;1407523;1;7064;16/06/2017;1665048;33.93;1665048;13678;88;0;720;49;0
217014;Barranquilla;35874000;1247868;2;7032;28/05/2017;5000000;0.30;2003759;39505;88;0;720;33;1
217211;Barranquilla;35874000;1247868;2;7032;28/05/2017;5000000;0.30;2003759;39505;88;0;720;33;0
217408;Barranquilla;35874000;1247868;2;7032;28/05/2017;5000000;0.30;2003759;39505;88;0;720;33;0
216965;Barranquilla;10501000;2162971;1;7032;5/04/2017;3700000;0.30;2446942;52263;88;0;1080;24;0
217162;Barranquilla;10501000;2162971;1;7032;5/04/2017;3700000;0.30;2446942;52263;88;0;1080;24;0
217359;Barranquilla;10501000;2162971;1;7032;5/04/2017;3700000;0.30;2446942;52263;88;0;1080;24;0
219102;Cartagena;60879100;1457388;2;4054;21/05/2017;2000000;33.93;1382726;14765;88;0;720;23;1
219427;Cartagena;9448823;1457388;2;4054;21/05/2017;2000000;33.93;1382726;14765;88;0;720;23;0
219550;Cartagena;2670977;1457388;2;4054;21/05/2017;2000000;33.93;1382726;14765;88;0;720;23;0
217041;Barranquilla;46717000;1659235;2;4005;15/05/2017;2000000;33.18;1324281;28281;89;0;540;24;0
217238;Barranquilla;46717000;1659235;2;4005;15/05/2017;2000000;33.18;1324281;28281;89;0;540;24;0
217435;Barranquilla;46717000;1659235;2;4005;15/05/2017;2000000;33.18;1324281;28281;89;0;540;24;0
218334;Cali;51353000;1526110;2;7021;11/04/2017;2200000;0.30;1523055;12512;89;0;720;43;0
218586;Cali;51353000;1526110;2;7021;11/04/2017;2200000;0.30;1523055;12512;89;0;720;43;0
218838;Cali;51353000;1526110;2;7021;11/04/2017;2200000;0.30;1523055;12512;89;0;720;43;0
217593;Bogotá;27450000;861085;0;7001;26/05/2017;1200000;33.93;113922;2714;89;0;360;46;1
217811;Bogotá;27450000;1365073;0;4011;26/05/2017;1200000;33.93;113922;2714;89;0;360;46;0
218029;Bogotá;27450000;1365073;0;4024;26/05/2017;1200000;33.93;113922;2714;89;0;360;46;0
217739;Bogotá;89058000;2022379;1;4050;16/04/2017;2000000;33.93;1305416;20373;89;0;720;48;0
217957;Bogotá;89058000;2022379;1;4050;16/04/2017;2000000;33.93;1305416;20373;89;0;720;48;0
218175;Bogotá;89058000;2022379;1;4050;16/04/2017;2000000;33.93;1305416;20373;89;0;720;48;1
218410;Cali;78352000;1021517;1;4030;26/04/2017;2000000;33.93;1324281;20667;90;0;540;65;1
218662;Cali;78352000;1021517;1;4030;26/04/2017;2000000;33.93;1324281;20667;90;0;540;65;1
218914;Cali;78352000;1021517;1;4030;26/04/2017;2000000;33.93;1324281;20667;90;0;540;65;1
218383;Cali;68499000;1896830;2;4005;6/05/2017;2000000;33.18;1705885;40635;90;0;360;67;0
218635;Cali;68499000;1896830;2;4005;6/05/2017;2000000;33.18;1705885;40635;90;0;360;67;0
218887;Cali;68499000;1896830;2;4005;6/05/2017;2000000;33.18;1705885;40635;90;0;360;67;0
217759;Bogotá;97488000;1386771;0;4030;28/03/2017;2000000;33.93;1910373;45506;90;0;540;45;0
217977;Bogotá;97488000;1386771;0;4030;28/03/2017;2000000;33.93;1910373;45506;90;0;540;45;0
218195;Bogotá;97488000;1386771;0;4030;28/03/2017;2000000;33.93;1910373;45506;90;0;540;45;1
219113;Cartagena;84299150;1523801;1;4024;9/05/2017;2000000;33.93;904790;15607;90;0;360;21;1
219254;Cartagena;92862950;1523801;1;4024;9/05/2017;2000000;33.93;904790;15607;90;0;360;21;1
219561;Cartagena;92862950;1523801;1;4024;9/05/2017;2000000;33.93;904790;15607;90;0;360;21;1
219067;Cartagena;77506000;1744197;0;7051;21/06/2017;2500000;33.93;2221063;29193;90;0;1080;28;1
219228;Cartagena;77506000;1744197;0;7051;21/06/2017;2500000;33.93;2221063;29193;90;0;1080;64;1
219389;Cartagena;77506000;1744197;0;7051;21/06/2017;2500000;33.93;2221063;29193;90;0;1080;50;1
219512;Cartagena;77506000;1744197;0;7051;21/06/2017;2500000;33.93;2221063;29193;90;0;1080;64;1
218267;Cali;28239000;1185124;0;4024;8/05/2017;2000000;33.93;904790;11891;90;0;360;28;1
218519;Cali;28239000;1185124;0;4024;8/05/2017;2000000;33.93;904790;11891;90;0;360;28;1
218771;Cali;28239000;1185124;0;4024;8/05/2017;2000000;33.93;904790;11891;90;0;360;28;1
217145;Barranquilla;96088000;1028614;0;4005;10/06/2017;2000000;33.18;1724440;31162;90;0;540;50;1
217342;Barranquilla;96088000;1028614;0;4005;10/06/2017;2000000;33.18;1724440;31162;90;0;540;50;1
217539;Barranquilla;96088000;1028614;0;4005;10/06/2017;2000000;33.18;1724440;31162;90;0;540;50;1
217036;Barranquilla;44347000;1254791;0;4003;11/06/2017;2046560;33.93;568970;12151;90;0;360;46;0
217233;Barranquilla;44347000;1254791;0;4003;11/06/2017;2046560;33.93;568970;12151;90;0;360;46;0
217430;Barranquilla;44347000;1254791;0;4003;11/06/2017;2046560;33.93;568970;12151;90;0;360;46;0
218985;Cartagena;24091000;1445022;1;4043;14/04/2017;2000000;33.93;1553370;26794;91;0;360;28;1
219146;Cartagena;24091000;1445022;1;4043;14/04/2017;2000000;33.93;1553370;26794;91;0;360;40;1
219281;Cartagena;24091000;1445022;1;4043;14/04/2017;2000000;33.93;1553370;26794;91;0;360;58;1
217015;Barranquilla;35892000;1103394;3;4010;12/04/2017;2000000;33.93;2000000;50926;91;0;720;68;1
217212;Barranquilla;35892000;1103394;2;4010;12/04/2017;2000000;33.93;2000000;50926;91;0;720;68;1
217409;Barranquilla;35892000;1103394;2;4010;12/04/2017;2000000;33.93;2000000;50926;91;0;720;68;1
217640;Bogotá;46649000;774851;0;7001;5/06/2017;2000000;33.93;2000000;34498;91;0;360;64;1
217649;Bogotá;49623000;774851;0;7001;30/03/2017;2000000;33.93;2000000;37784;91;0;540;45;1
217654;Bogotá;51606000;1178111;0;7001;16/06/2017;2000000;33.93;2000000;14785;91;0;540;60;1
217745;Bogotá;93145000;1592604;2;4031;29/04/2017;2000000;33.93;2000000;19713;91;0;720;66;0
217754;Bogotá;96474000;1647302;2;4030;29/04/2017;2000000;33.93;1742268;27191;91;0;720;43;0
217858;Bogotá;84578000;1441738;1;4011;5/06/2017;2000000;33.93;2000000;34498;91;0;360;64;0
217867;Bogotá;49623000;2235676;0;4011;30/03/2017;2000000;33.93;2000000;37784;91;0;540;45;0
217872;Bogotá;51606000;1178111;0;4011;16/06/2017;2000000;33.93;2000000;14785;91;0;540;60;1
217963;Bogotá;93145000;1592604;2;4010;29/04/2017;2000000;33.93;2000000;19713;91;0;720;66;0
217972;Bogotá;96474000;1647302;2;4030;29/04/2017;2000000;33.93;1742268;27191;91;0;720;43;0
218076;Bogotá;46649000;1441738;1;4010;5/06/2017;2000000;33.93;2000000;34498;91;0;360;64;1
218085;Bogotá;49623000;2235676;0;4010;30/03/2017;2000000;33.93;2000000;37784;91;0;540;45;1
218090;Bogotá;51606000;1178111;0;4010;16/06/2017;2000000;33.93;2000000;14785;91;0;540;60;1
218181;Bogotá;93145000;1592604;2;4010;29/04/2017;2000000;33.93;2000000;19713;91;0;720;66;1
218190;Bogotá;96474000;1647302;2;4030;29/04/2017;2000000;33.93;1742268;27191;91;0;720;43;1
219038;Cartagena;66532800;807365;0;4010;28/05/2017;2000000;33.93;2000000;55854;91;0;900;30;0
219094;Cartagena;6729750;1440233;0;4010;2/07/2017;2000000;33.93;2000000;50926;91;0;450;28;1
219350;Cartagena;8764746;807365;0;4010;28/05/2017;2000000;33.93;2000000;55854;91;0;900;30;1
219419;Cartagena;1377262;1440233;0;4010;2/07/2017;2000000;33.93;2000000;50926;91;0;450;28;0
219473;Cartagena;2694112;807365;0;4010;28/05/2017;2000000;33.93;2000000;55854;91;0;900;30;0
219542;Cartagena;191077;1440233;0;4010;2/07/2017;2000000;33.93;2000000;50926;91;0;450;28;0
218443;Cali;94338000;1579899;0;4050;17/05/2017;600000;33.93;112558;5388;91;59;360;46;0
218695;Cali;94338000;1579899;0;4050;17/05/2017;600000;33.93;112558;5388;91;59;360;46;0
218947;Cali;94338000;1579899;0;4050;17/05/2017;600000;33.93;112558;5388;91;59;360;46;0
217596;Bogotá;8662000;1122632;0;4025;16/06/2017;2046560;33.93;1589530;19963;91;0;360;63;1
217814;Bogotá;28662000;1122632;0;4025;16/06/2017;2046560;33.93;1589530;19963;91;0;360;63;1
218032;Bogotá;28662000;1122632;2;4025;16/06/2017;2046560;33.93;1589530;19963;91;0;360;63;0
219192;Cartagena;51869000;931520;2;7064;4/07/2017;2200000;33.93;2161659;46170;91;0;1080;57;0
219331;Cartagena;51869000;931520;2;7064;4/07/2017;2200000;33.93;2161659;46170;91;0;1080;57;1
219454;Cartagena;51869000;931520;2;7064;4/07/2017;2200000;33.93;2161659;46170;91;0;1080;57;0
218999;Cartagena;33305000;2310578;1;7030;6/05/2017;2416400;33.93;1799079;20691;92;0;900;28;1
219160;Cartagena;33305000;2310578;1;7030;6/05/2017;2416400;33.93;1799079;20691;92;0;900;40;1
219296;Cartagena;33305000;774589;1;7030;6/05/2017;2416400;33.93;1799079;20691;92;0;900;54;0
218300;Cali;39919000;1325961;1;4044;11/05/2017;2046560;33.93;1265765;21833;92;0;360;62;0
218552;Cali;39919000;1325961;1;4044;11/05/2017;2046560;33.93;1265765;21833;92;0;360;62;0
218804;Cali;39919000;1325961;1;4044;11/05/2017;2046560;33.93;1265765;21833;92;0;360;62;0
218244;Cali;22603000;2029660;1;4003;31/03/2017;1200000;28.73;221618;4556;92;0;360;58;0
218496;Cali;22603000;2029660;1;4003;31/03/2017;1200000;28.73;221618;4556;92;0;360;58;0
218748;Cali;22603000;2029660;1;4003;31/03/2017;1200000;28.73;221618;4556;92;0;360;58;0
217134;Barranquilla;91944000;1289748;0;7032;13/04/2017;4000000;0.30;2535040;49979;92;0;1080;55;1
217331;Barranquilla;91944000;1289748;0;7032;13/04/2017;4000000;0.30;2535040;49979;92;0;1080;55;1
217528;Barranquilla;91944000;1289748;0;7032;13/04/2017;4000000;0.30;2535040;49979;92;0;1080;55;1
218237;Cali;20788000;2165984;2;7032;2/07/2017;4000000;0.30;2535266;49984;92;0;1080;22;0
218489;Cali;20788000;2165984;2;7032;2/07/2017;4000000;0.30;2535266;49984;92;0;1080;22;0
218741;Cali;20788000;2165984;2;7032;2/07/2017;4000000;0.30;2535266;49984;92;0;1080;22;0
219051;Cartagena;9591450;872011;1;7025;11/06/2017;2406950;33.93;2238141;38610;92;0;900;21;0
219220;Cartagena;29227070;872011;1;7025;11/06/2017;2406950;33.93;2238141;38610;92;0;900;21;1
